Category Code,Product Code,Name,Description,Scan Identifier,Category Name,Enabled,Type,Component Product Code,Component Quantity,Component Price,HSN CODE,Tax Calculation Type,Batch Group,GRN expiry tolerance (in days),Dispatch expiry tolerance (in days),Return expiry tolerance (in days),Expirable,Determine Expiry From,Shelf Life
ROBOTICS COMPONENT,RB-1353,4 CHANNEL+NODE+JUMPER 60PCS,,RB-1353,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1175,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1353,4 CHANNEL+NODE+JUMPER 60PCS,,RB-1353,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1511,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1354,4 X 1000 KV,,RB-1354,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1355,4 X 400 point BB,,RB-1355,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1145,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1356,4 X BB 830 White,,RB-1356,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1147,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1357,4 X BO + WHEEL,,RB-1357,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1150,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1357,4 X BO + WHEEL,,RB-1357,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1151,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1358,4 X L298N,,RB-1358,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1193,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1359,4 X Load cell + HX711,,RB-1359,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1182,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1359,4 X Load cell + HX711,,RB-1359,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1517,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1360,4 X PAM,,RB-1360,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1225,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1361,4 X SG90,,RB-1361,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1245,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1362,4 X SIMONK+1000KV+PROP,,RB-1362,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1362,4 X SIMONK+1000KV+PROP,,RB-1362,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1362,4 X SIMONK+1000KV+PROP,,RB-1362,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1247,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1363,4CHANNEL,,RB-1363,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1127,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1364,4X 1000KV +4XSIMONK,,RB-1364,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1364,4X 1000KV +4XSIMONK,,RB-1364,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1247,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1365,4X 1400KV,,RB-1365,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1117,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1366,4X 30A SIMONK,,RB-1366,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1247,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1367,4X 30AESC,,RB-1367,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1125,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1368,4X IR,,RB-1368,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1106,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1369,4X1400KV+4XESC+4XPROP,,RB-1369,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1117,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1369,4X1400KV+4XESC+4XPROP,,RB-1369,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1125,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1369,4X1400KV+4XESC+4XPROP,,RB-1369,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1370,4X1800KV,,RB-1370,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1123,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1371,4XESC+4X1000KV+ 2 PAIR PROPELLER,,RB-1371,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1371,4XESC+4X1000KV+ 2 PAIR PROPELLER,,RB-1371,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1125,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1371,4XESC+4X1000KV+ 2 PAIR PROPELLER,,RB-1371,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,2,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1372,4XESC+4X1000KV+2XPROPELLER+CT6B,,RB-1372,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1372,4XESC+4X1000KV+2XPROPELLER+CT6B,,RB-1372,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1125,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1372,4XESC+4X1000KV+2XPROPELLER+CT6B,,RB-1372,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1159,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1372,4XESC+4X1000KV+2XPROPELLER+CT6B,,RB-1372,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,2,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1373,4XSIMONK ESC+4X1000KV+2XPROPELLER+CT6B+BATTERY+B3,,RB-1373,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1101,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1373,4XSIMONK ESC+4X1000KV+2XPROPELLER+CT6B+BATTERY+B3,,RB-1373,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1107,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1373,4XSIMONK ESC+4X1000KV+2XPROPELLER+CT6B+BATTERY+B3,,RB-1373,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1373,4XSIMONK ESC+4X1000KV+2XPROPELLER+CT6B+BATTERY+B3,,RB-1373,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1159,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1373,4XSIMONK ESC+4X1000KV+2XPROPELLER+CT6B+BATTERY+B3,,RB-1373,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,2,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1373,4XSIMONK ESC+4X1000KV+2XPROPELLER+CT6B+BATTERY+B3,,RB-1373,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1247,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1374,4XSIMONK+4X1000KV+4XPROPELLER SET,,RB-1374,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1374,4XSIMONK+4X1000KV+4XPROPELLER SET,,RB-1374,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1374,4XSIMONK+4X1000KV+4XPROPELLER SET,,RB-1374,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1247,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1375,5 MM LED 100PC Combo,,RB-1375,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1376,5 MM LED 20PCS,,RB-1376,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1377,5 PCS BC 547,,RB-1377,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1507,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1378,5 X ESP32,,RB-1378,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1174,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1379,5 X HI WATT BATTERY,,RB-1379,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1655,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1380,5 X IR,,RB-1380,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1106,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1381,5 X LDR,,RB-1381,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1382,5 X LM2596,,RB-1382,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1202,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1383,5 X Peltier,,RB-1383,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1108,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1384,5 X PROPELLER,,RB-1384,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1385,5 X sg90,,RB-1385,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1245,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1386,5 X Soil + DHT11 + 20 PIN M-M + 20 PIN F-F,,RB-1386,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1166,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1386,5 X Soil + DHT11 + 20 PIN M-M + 20 PIN F-F,,RB-1386,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1248,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1386,5 X Soil + DHT11 + 20 PIN M-M + 20 PIN F-F,,RB-1386,ROBOTICS COMPONENT,TRUE,BUNDLE,rb-1602,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1386,5 X Soil + DHT11 + 20 PIN M-M + 20 PIN F-F,,RB-1386,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1603,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1387,5 X TOY MOTOR,,RB-1387,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1254,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1388,5 X W1209,,RB-1388,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1262,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1389,5 X XL6009,,RB-1389,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1266,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1390,50 PCS BC 547,,RB-1390,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1391,50PCS BC548,,RB-1391,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1392,50PCSBC557,,RB-1392,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1393,"57mm (Width) X 15 Mtrs (Length), Pack of 25 Rolls",,RB-1393,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1394,"57mm (Width) X 15 Mtrs (Length), Pack of 50 Rolls",,RB-1394,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1395,5MM LED RGB 100PCS,,RB-1395,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1396,5PCS BC548,,RB-1396,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1397,5X JOYSTIC,,RB-1397,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1185,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1398,5X L293D DRIVER,,RB-1398,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1192,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1399,5X L293D IC,,RB-1399,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1519,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1400,5X PIR,,RB-1400,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1110,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1401,5X PUMP,,RB-1401,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1165,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1402,5X Ultrasonic,,RB-1402,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1260,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1403,5XPIR,,RB-1403,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1110,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1404,5XV44+,,RB-1404,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1261,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1405,6 IN 1  SENSOR KIT,,RB-1405,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1406,6 X Emoji,,RB-1406,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1172,6,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1407,6 X LASER MOD,,RB-1407,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1650,6,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1408,6 X LDR resistor,,RB-1408,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1409,6IN 1 SOLDER KIT,,RB-1409,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1410,6X 16X2 GREEN,,RB-1410,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1121,6,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1412,8 channel + F-F jumper 40 Pin,,RB-1412,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1187,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1412,8 channel + F-F jumper 40 Pin,,RB-1412,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1512,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1414,8XBO +WHEEL,,RB-1414,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1150,8,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1414,8XBO +WHEEL,,RB-1414,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1151,8,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1416,A4988 + HEAT SINK,,RB-1416,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1136,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1416,A4988 + HEAT SINK,,RB-1416,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1510,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1417,BB  + jumper,,RB-1417,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1147,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1417,BB  + jumper,,RB-1417,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1418,BB + Jumper 60 Pcs,,RB-1418,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1147,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1418,BB + Jumper 60 Pcs,,RB-1418,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1511,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1419,BB 840 + Jumper 60,,RB-1419,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1147,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1419,BB 840 + Jumper 60,,RB-1419,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1511,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1420,BRAEDBORD KIT,,RB-1420,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1121,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1420,BRAEDBORD KIT,,RB-1420,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1147,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1420,BRAEDBORD KIT,,RB-1420,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1206,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1420,BRAEDBORD KIT,,RB-1420,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1421,BREAD BORD +MB102,,RB-1421,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1147,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1421,BREAD BORD +MB102,,RB-1421,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1206,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1422,CNC +UNO+C,,RB-1422,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1155,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1422,CNC +UNO+C,,RB-1422,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1516,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1422,CNC +UNO+C,,RB-1422,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1423,DHT11+NODE+CABLE+F-F,,RB-1423,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1166,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1423,DHT11+NODE+CABLE+F-F,,RB-1423,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1175,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1423,DHT11+NODE+CABLE+F-F,,RB-1423,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1187,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1423,DHT11+NODE+CABLE+F-F,,RB-1423,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1524,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1424,FRAME +LANDING GEAR WHITE,,RB-1424,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1178,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1424,FRAME +LANDING GEAR WHITE,,RB-1424,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1195,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1425,FRAME+LANDING GEAR BLACK,,RB-1425,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1178,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1425,FRAME+LANDING GEAR BLACK,,RB-1425,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1194,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1426,FRONTIER  Mask (Pack of 10),,RB-1426,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1274,10,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1427,FRONTIER MASK X2,,RB-1427,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1274,2,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1428,FRONTIER(Pack of 5),,RB-1428,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1274,5,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1429,HX711 + LOAD CELL,,RB-1429,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1182,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1429,HX711 + LOAD CELL,,RB-1429,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1517,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1430,Jumper 120 pcs,,RB-1430,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1431,Jumper 60,,RB-1431,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1511,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1432,Keypad + Jumper,,RB-1432,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1275,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1432,Keypad + Jumper,,RB-1432,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1433,KK board + MPU6050,,RB-1433,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1191,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1433,KK board + MPU6050,,RB-1433,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1213,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1434,L298 + BO MOTOR + WHEEL,,RB-1434,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1150,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1434,L298 + BO MOTOR + WHEEL,,RB-1434,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1151,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1434,L298 + BO MOTOR + WHEEL,,RB-1434,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1193,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1435,LDR 20PCS,,RB-1435,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
